ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
140,141,Live,478000,1200,1061,63.69540000000001,0.0,1477,27.924170616113745,1814744,0.00121524,1811790,0.00169794,36,1808844,1808844,1473,1473,0,1.716367956551256
141,142,Live,478000,1200,1062,63.7439,0.0,1477,27.924170616113745,1814744,0.00119413,1811790,0.00167314,37,1808844,1808844,1473,1473,0,1.6925865580448065
142,143,Live,478000,1200,1063,63.6036,0.0,1477,27.924170616113745,1814744,0.00117184,1811790,0.00165324,38,1808844,1808844,1473,1473,0,1.6736999321113373
143,144,V2X,99000,300,1065,63.7962,0.0,1225,27.885714285714286,405050,0.00117149,402600,0.00176312,39,400488,400160,1221,1220,0,1.7637868852459015
144,145,V2X,99000,300,991,63.5644,0.0,1224,27.908496732026144,405048,0.00138688,402600,0.00197732,40,400488,400160,1221,1220,0,1.9782786885245902
145,146,V2X,99000,300,992,63.4461,0.0,1224,27.908496732026144,405048,0.00135189,402600,0.0019368,41,400488,400160,1221,1220,0,1.9380573770491802
146,147,V2X,99000,300,993,63.51789999999999,0.0,1225,27.885714285714286,405050,0.00129822,402600,0.00196604,42,400488,400160,1221,1220,0,1.9675901639344262
147,148,V2X,99000,300,994,63.8989,0.0,1225,27.885714285714286,405050,0.00128699,402600,0.00188053,43,400488,400160,1221,1220,0,1.882377049180328
148,149,V2X,99000,300,995,64.083,0.0,1225,27.885714285714286,405050,0.00124396,402600,0.00187496,44,400488,400160,1221,1220,0,1.8771065573770491
149,150,V2X,99000,300,996,63.59530000000001,0.0,1225,27.885714285714286,405050,0.00121869,402600,0.00181141,45,400488,400160,1221,1220,0,1.8138442622950819
